project_id,spp_number,spp_title,title,full_title,principal_investigator,institution,funding_period,abstract,keywords,dfg_classification,url,wearables_score,ai_score,combined_score,matched_wearables_keywords,matched_ai_keywords
428469142,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Multi-fidelity Zuverlässigkeitsanalyse von Tragwerken bei polymorpher Unschärfe - Anwendung auf die Lebensdauervorhersage von Bauteilen aus Metallschaum,,,,Förderung von 2020 bis 2025,,,,https://gepris.dfg.de/gepris/projekt/428469142,0.0,0.0,0.0,,
310971965,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Multikriterienoptimierung von Tragwerken aus Holz mit polymorph unscharfen Parametern,,,,Förderung von 2016 bis 2021,,,,https://gepris.dfg.de/gepris/projekt/310971965,0.0,0.0,0.0,,
311909883,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Neue Methoden für die zuverlässigkeitsbasierte Design-Optimierung von Mehrphasenstahlkomponenten unter polymorphen Unschärfen,,,,Förderung von 2016 bis 2025,,,,https://gepris.dfg.de/gepris/projekt/311909883,0.0,0.0,0.0,,
341840349,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Numerische Methoden für die Schädigungsmechanik mit unsicheren Systemparametern,,,,Förderung von 2017 bis 2021,,,,https://gepris.dfg.de/gepris/projekt/341840349,0.0,0.0,0.0,,
312921814,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Optimierungsverfahren für robuste und dauerhafte Stahl- und Faserbetontragwerke unter Berücksichtigung skalenübergreifender polymorpher Unschärfemodellierung,,,,Förderung von 2016 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/312921814,0.0,0.0,0.0,,
312860381,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,"Polymorphe Unschärfemodellierung, Auswertung und Quantifizierung flüssigkeitsgesättigter Böden und Erdbauwerke",,,,Förderung von 2016 bis 2025,,,,https://gepris.dfg.de/gepris/projekt/312860381,0.0,0.0,0.0,,
428466917,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Polymorphe Unschärfemodellierung eines 3D Druckprozesses von Beton,,,,Förderung von 2020 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/428466917,0.0,0.0,0.0,,
312783587,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Polymorphe Unschärfemodellierung von heterogenen thermisch-hydraulisch-mechanisch gekoppelten Systemen unter vagen Annahmen zu Korrelationen der Parameter,,,,Förderung von 2016 bis 2021,,,,https://gepris.dfg.de/gepris/projekt/312783587,0.0,0.0,0.0,,
312915257,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Polymorphe Unschärfemodellierung von Reibung,,,,Förderung von 2016 bis 2019,,,,https://gepris.dfg.de/gepris/projekt/312915257,0.0,0.0,0.0,,
311931593,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Robuster Entwurf von energieabsorbierenden Fahrzeug-Crashstrukturen unter Berücksichtigung von Unschärfe,,,,Förderung von 2016 bis 2020,,,,https://gepris.dfg.de/gepris/projekt/311931593,0.0,0.0,0.0,,
312863472,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Selbstadaptive zuverlässige numerische Behandlung polymorpher Unsicherheiten durch hierarchische Tensoren,,,,Förderung von 2016 bis 2021,,,,https://gepris.dfg.de/gepris/projekt/312863472,0.0,0.0,0.0,,
311889072,SPP 1886,Polymorphe Unschärfemodellierungen für den numerischen Entwurf von Strukturen,Zum Einfluss unscharfer Bodenmodelle auf die Herstellung und den Entwurf von geotechnischen Strukturen,,,,Förderung von 2016 bis 2020,,,,https://gepris.dfg.de/gepris/projekt/311889072,0.0,0.0,0.0,,
